404,1383
249,6408
378,886
157,662
132,4885
280,690
372,754
442,1796
447,2638
271,2075
268,811
584,912
730,628
375,439
160,2722
342,1148
419,642
303,991
445,1200
356,358
595,1217
459,3789
256,1390
496,653
427,684
390,630
388,902
149,518
132,604
319,759
426,480
377,993
495,1568
488,1394
252,1857
353,1227
243,680
527,4878
489,845
721,1891
638,803
0
126,611
388,1630
505,778
209,656
412,598
335,622
259,816
125,1622
937,1204
192,471
3240,1578
395,482
452,781
178,1779
1081,1464
197,596
274,701
397,1925
397,526
274,1120
286,956
315,908
387,980
309,1427
301,1169
127,2012
711,573
296,6301
395,1053
457,728
288,563
648,852
294,2508
352,1225
378,2867
346,637
196,1188
345,7372
533,958
366,461
836,981
2521,1475
325,390
524,569
470,1347
330,699
674,596
328,722
384,739
369,441
586,1080
568,918
536,1300
328,494
711,2710
1118,1356
960,733
183,1028
384,819
253,680
385,1888
365,1107
493,6984
244,4042
342,805
443,862
537,1378
0
2768,2862
0
685,3907
366,575
348,1661
472,558
179,1313
833,1045
0
262,1805
275,1362
392,777
842,1701
371,1107
0
188,590
777,560
319,548
253,671
279,496
323,333
244,8908
232,966
2296,1860
505,1582
429,1222
203,865
1108,2253
480,1901
358,2869
238,1222
687,2594
324,1016
455,856
350,1472
269,1334
300,1077
627,3967
247,596
298,1219
238,649
457,1167
2584,644
395,534
0
194,2402
267,3190
337,1086
230,532
556,840
132,1076
622,887
1480,1290
459,661
221,542
593,2135
191,1320
343,3213
303,1627
1782,2165
591,1101
183,487
373,753
357,903
208,9025
344,1032
2600,1293
356,571
491,2938
368,3138
496,948
1364,600
314,470
371,1815
315,426
307,756
194,576
343,9867
196,2725
439,1262
254,769
247,699
938,837
695,1295
2084,737
331,3213
236,1271
126,2674
328,577
451,1389
1250,3588
511,727
239,823
242,1355
333,930
702,1065
278,837
555,1853
426,2419
305,1319
522,800
1445,1510
353,1563
1314,1007
1782,3050
543,1761
301,2049
677,1123
362,1217
604,1037
3854,735
431,670
221,671
441,1275
309,792
748,2963
684,1403
378,443
360,674
390,1065
885,1065
660,1409
395,527
306,506
197,570
198,1063
376,398
683,1531
423,1579
277,662
1031,3206
261,3201
126,645
295,719
383,510
254,756
299,1499
197,1969
252,663
239,756
421,826
752,3456
287,63
539,690
713,1480
437,920
587,1515
208,989
419,982
804,507
346,775
452,1060
572,1031
247,5217
236,3439
389,1171
361,1407
382,2761
344,851
316,657
492,491
312,3307
198,1176
438,921
497,4975
370,629
1171,1374
303,728
263,644
1019,700
280,580
578,931
249,708
350,937
259,624
505,5011
397,1008
266,5893
274,2200
287,740
286,2519
326,964
445,1022
776,677
236,1163
283,842
261,640
341,890
3467,1082
297,2015
511,1230
222,685
362,695
339,1238
506,565
304,1032
214,348
2505,3194
502,869
210,714
327,5005
361,611
214,4333
592,731
354,716
292,1474
483,1065
253,1819
247,1271
266,669
587,754
451,786
472,6748
407,1850
425,622
220,2029
268,981
510,1138
1156,946
597,4253
349,729
413,1035
310,741
378,2316
243,1318
289,1032
320,835
