256
173
64
122
100
251
347
78
145
991
230
246
116
415
275
397
245
149
158
184
432
245
495
411
177
177
170
123
289
400
412
494
262
245
35
428
515
176
212
256
162
78
575
178
173
335
558
245
120
108
190
274
310
388
172
298
148
156
315
338
264
294
298
348
301
745
114
423
243
187
437
250
137
273
252
228
341
659
325
498
347
999
218
298
189
191
67
189
299
309
166
171
893
304
2248
130
940
121
189
245
349
314
458
225
190
287
985
116
627
363
172
198
262
792
256
258
187
114
347
137
186
728
305
249
206
299
248
177
48
147
164
233
218
142
316
202
319
245
320
214
205
88
165
277
53
360
187
172
229
133
316
508
123
588
405
79
162
186
187
357
48
309
228
346
350
160
303
243
191
114
437
328
293
272
244
167
308
207
84
195
185
437
942
274
1433
1485
120
317
1303
158
502
70
189
205
885
269
573
330
274
187
401
346
1735
169
1066
341
235
254
368
211
397
298
246
212
350
239
379
169
619
139
324
171
371
142
63
262
985
96
64
256
162
194
1621
190
204
188
289
1211
238
188
145
162
223
189
69
112
88
292
531
330
199
169
289
310
158
525
275
189
145
126
172
289
319
218
290
221
241
1461
175
138
87
368
251
345
342
253
110
746
129
227
210
230
279
233
477
163
309
262
487
279
251
267
125
290
64
188
71
167
301
193
910
195
256
184
152
424
621
446
180
267
381
805
111
85
239
350
372
240
250
291
310
230
252
149
121
437
188
169
321
1153
253
216
239
226
1129
127
188
120
134
205
115
114
408
163
912
614
434
165
92
477
215
471
725
295
269
123
364
117
516
552
300
54
306
141
603
191
319
189
251
185
368
124
238
425
176
273
127
480
1447
270
374
254
358
248
87
192
376
263
167
234
160
238
139
1088
350
974
604
149
285
115
297
158
386
342
245
214
450
405
449
203
456
501
312
175
581
781
1308
55
382
253
183
227
228
309
170
261
485
122
101
271
253
682
182
253
165
251
302
271
226
173
187
302
235
68
121
54
57
186
190
1395
153
342
236
152
129
235
249
216
116
311
284
44
487
58
123
580
149
733
188
55
269
127
353
237
361
254
330
316
185
191
193
236
191
244
230
170
368
310
466
537
142
123
175
165
123
83
350
219
188
144
178
413
234
1982
159
151
1273
315
418
189
145
405
314
274
595
246
462
106
394
502
400
264
333
117
938
184
369
157
123
1048
156
655
528
288
113
157
154
79
377
249
241
192
340
186
243
127
166
109
112
238
175
401
649
55
123
249
188
213
252
509
135
221
117
209
348
425
85
175
269
303
178
141
243
152
267
181
247
216
395
249
348
206
199
1245
171
90
775
847
340
185
531
633
299
190
100
433
285
482
193
114
345
118
237
330
191
142
686
215
293
212
496
247
235
332
312
360
54
514
375
368
930
191
333
316
126
213
576
248
425
242
279
248
186
1632
230
311
751
223
364
125
123
228
125
434
240
373
462
202
306
235
98
977
215
1997
73
521
145
174
409
117
425
604
145
259
202
243
139
148
722
425
184
304
167
144
232
328
188
276
181
258
153
435
140
240
183
172
297
281
298
468
120
308
112
269
335
342
407
216
342
614
217
469
188
190
316
219
199
305
590
231
170
291
184
263
271
142
133
303
235
112
487
205
243
64
177
169
105
272
190
559
533
309
177
488
207
395
605
172
155
380
231
271
273
313
134
375
333
239
286
253
1680
109
789
212
101
187
158
166
1209
153
297
374
235
289
235
314
190
100
154
360
407
264
209
298
77
174
133
237
240
184
239
243
127
221
205
416
143
682
297
211
255
101
248
222
330
139
215
311
121
375
237
302
314
359
156
152
574
78
323
134
411
360
245
580
231
251
261
136
253
315
213
127
101
635
569
442
1088
752
323
693
190
333
140
519
251
160
118
236
188
156
227
259
181
270
364
137
167
282
350
371
299
219
102
258
195
409
170
269
115
217
488
616
138
243
201
237
309
91
293
253
198
189
276
160
446
358
301
136
278
137
164
254
280
254
408
256
186
169
128
249
564
534
330
155
305
292
159
229
271
419
500
250
253
393
541
161
326
191
213
297
438
127
343
302
209
250
108
227
188
149
199
312
621
253
290
161
330
293
237
182
110
526
313
148
311
377
185
125
93
185
384
294
188
308
736
139
493
188
1048
222
243
64
190
165
477
277
159
263
176
