404,1143
249,9982
378,1272
157,919
132,6848
280,1199
372,979
442,2713
447,3896
271,3462
268,838
584,1276
730,846
375,476
160,8472
342,1521
419,853
303,1296
445,1777
356,492
595,2103
459,5479
256,3592
496,1022
427,961
390,679
388,1297
149,928
132,881
319,915
426,688
377,1436
495,2771
488,1913
252,3659
353,1940
243,1106
527,9055
489,938
721,3331
638,1104
0
126,891
388,2890
505,1094
209,776
412,865
335,853
259,1624
125,2527
937,1489
192,592
3240,2117
395,614
452,1034
178,1588
1081,2615
197,910
274,741
397,5584
397,651
274,2122
286,1576
315,1135
387,1378
309,2335
301,2677
127,3290
711,808
296,9014
395,1289
457,1195
288,743
648,1748
294,4024
352,1299
378,4384
346,1023
196,2569
345,10323
533,1241
366,479
836,1148
2521,4813
325,411
524,716
470,1794
330,754
674,712
328,1260
384,1298
369,616
586,1195
568,1556
536,2235
328,621
711,3445
1118,1697
960,1008
183,2458
384,997
253,1054
385,7913
365,3294
493,1799
244,6560
342,1450
443,1070
537,1540
0
2768,3888
0
685,5775
366,679
348,2553
472,685
179,2009
833,1180
0
262,3129
275,2099
392,1554
842,2983
371,1444
0
188,809
777,817
319,1052
253,1004
279,950
323,800
244,10194
232,1038
2296,3939
505,2810
429,1983
203,1274
1108,3250
480,4049
358,5001
238,2255
687,3473
324,1651
455,1168
350,1809
269,3276
300,2116
627,8606
247,793
298,2110
238,767
457,1482
2584,864
395,647
0
194,4978
267,1908
337,1478
230,1116
556,958
132,1593
622,1389
1480,1260
459,790
221,666
593,2500
191,1500
343,3307
303,1975
1782,1477
591,1514
183,846
373,804
357,876
208,7951
344,1367
2600,2132
356,654
491,6841
368,8875
496,952
1364,904
314,560
371,2021
315,605
307,1187
194,653
343,10247
196,4841
439,3171
254,1566
247,817
938,1131
695,788
2084,758
331,8276
236,1632
126,5609
328,1013
451,2320
1250,6742
511,1551
239,1691
242,3543
333,1576
702,878
278,1107
555,2920
426,1705
305,1877
522,1073
1445,2486
353,3398
1314,1390
1782,3830
543,3101
301,1203
677,1203
362,2084
604,1413
3854,1002
431,802
221,936
441,3213
309,896
748,5346
684,1546
378,462
360,764
390,1369
885,1492
660,1645
395,1475
306,764
197,747
198,1513
376,547
683,3110
423,2790
277,884
1031,994
261,7128
126,949
295,746
383,668
254,969
299,2754
197,3739
252,926
239,1061
421,1042
752,4727
287,67
539,732
713,2669
437,901
587,1958
208,8411
419,1884
804,860
346,980
452,1524
572,1225
247,1455
236,6249
389,1977
361,1588
382,2536
344,1387
316,1273
492,486
312,5611
198,2207
438,1129
497,5009
370,934
1171,1421
303,1051
263,751
1019,1286
280,673
578,1446
249,722
350,1827
259,647
505,5053
397,1443
266,2487
274,5681
287,1267
286,3125
326,1516
445,942
776,712
236,2806
283,1443
261,1168
341,861
3467,1347
297,2291
511,1474
222,764
362,1233
339,2252
506,1035
304,1173
214,464
2505,5386
502,1066
210,792
327,8009
361,960
214,1788
592,883
354,1317
292,2314
483,1723
253,2642
247,2169
266,1131
587,917
451,1152
472,8843
407,2772
425,946
220,3182
268,3571
510,1374
1156,751
597,6818
349,1273
413,1209
310,852
