399,2902
1181,12658
195,1413
121,2036
422,2216
295,3599
297,1161
555,1340
226,2321
245,6361
310,4119
116,6910
235,3097
930,7339
425,5085
494,3046
325,1241
805,1169
656,11290
276,980
631,2311
355,5006
455,942
1466,4420
201,4964
192,636
306,9484
530,1689
309,5523
346,3610
581,5763
453,2941
479,2011
957,5085
211,2092
1698,1041
505,4203
471,1998
481,5413
344,1704
318,5071
453,3422
193,1893
468,8121
317,7803
366,2254
338,9845
315,857
267,3214
555,10698
365,1528
326,983
277,3366
314,615
277,860
118,2314
369,2774
206,9077
329,9566
325,890
271,693
288,1715
333,5424
387,2284
559,6678
195,8077
208,1446
339,3266
154,770
365,7719
233,1182
510,1307
271,1285
316,8306
301,2681
0
444,8711
525,1637
532,6862
238,1329
424,980
420,2405
282,7099
283,1502
775,10693
261,1229
504,4091
212,8654
368,1578
150,9465
457,8308
480,8816
332,5227
412,889
482,10547
447,9034
262,1119
274,1381
258,8777
289,9458
542,4345
335,2310
366,2792
169,4259
270,1778
911,11744
248,5381
413,1799
285,481
565,1279
369,2762
380,7075
175,511
388,6418
166,4599
439,1739
322,1198
355,1762
346,2084
418,8188
244,5337
217,2708
221,2037
316,1268
351,4124
978,1132
401,3532
263,980
248,4776
960,10287
513,3155
297,2970
251,991
179,1589
363,2269
643,3999
549,2849
262,772
345,817
427,10910
657,7732
483,1935
357,4769
366,770
411,1276
224,2569
228,1953
324,8835
826,4543
454,2306
317,2347
361,7533
290,1439
434,7434
2076,2340
409,7047
199,10514
505,3602
184,4272
280,1013
399,2292
196,8819
221,6259
293,1252
236,5610
346,1013
383,1833
237,1401
440,1021
409,3547
294,10592
520,8566
386,1599
400,2262
307,710
623,7882
257,5383
275,4794
255,1312
256,11416
206,8662
198,1057
280,1904
360,1714
362,1146
171,1168
204,2072
362,1848
287,897
230,9396
557,1203
347,7505
354,4482
420,1193
268,3335
266,1367
216,919
290,2553
182,1446
297,8555
303,5210
251,5874
456,6006
463,2206
299,981
384,1338
313,1175
759,3138
333,1294
253,2640
231,2499
325,863
246,808
323,875
