358,6408
152,2378
265,786
301,1329
413,1175
264,718
517,421
348,1032
469,861
262,474
180,911
360,582
413,557
250,710
334,1018
368,546
459,528
340,534
333,368
225,612
278,354
336,338
395,452
341,657
204,569
295,327
373,945
310,502
414,644
422,636
377,510
220,390
260,467
482,809
199,585
236,733
454,753
140,775
529,461
382,1305
224,753
218,579
232,907
442,454
206,1085
154,558
180,429
495,371
292,637
351,594
193,932
392,792
311,650
378,377
190,535
314,778
461,900
556,2348
256,716
327,456
316,549
137,608
257,606
315,557
458,591
296,438
197,582
244,788
335,835
431,462
545,694
193,731
390,808
390,943
302,491
329,855
396,551
494,302
333,424
469,571
420,703
193,634
151,794
416,349
464,385
217,1767
435,418
213,430
296,560
306,442
439,369
209,810
288,406
188,929
454,1264
312,796
498,562
392,620
232,1146
97,887
266,1087
347,828
631,779
332,387
319,5185
343,385
253,921
322,503
311,430
375,584
200,883
601,1791
439,527
297,495
478,570
503,511
263,955
398,650
373,359
254,737
415,691
229,1102
223,1229
383,621
361,392
189,463
210,1103
255,1910
338,806
420,685
233,1395
339,829
244,663
432,1164
340,427
451,366
317,394
265,693
317,689
321,618
154,497
501,472
417,862
218,552
355,295
335,491
237,579
71,528
371,330
292,455
336,1231
701,778
335,774
503,949
255,505
282,655
365,856
209,551
260,477
418,431
559,1106
421,634
394,366
315,674
212,604
339,587
285,289
355,319
369,365
454,764
249,508
255,682
262,420
354,1185
177,828
301,389
247,359
426,714
327,681
216,1450
334,393
257,221
527,490
371,553
333,237
126,493
259,826
321,980
313,1041
269,388
365,445
518,435
238,701
632,1366
200,627
246,486
449,612
418,461
192,618
129,469
255,595
384,553
182,589
495,416
307,670
330,504
338,430
318,575
289,853
251,589
203,312
386,812
316,631
323,555
298,430
424,381
271,3202
639,479
563,1165
370,449
383,511
312,1005
395,509
439,534
284,979
380,1386
325,604
263,405
429,553
499,353
297,630
320,365
259,739
536,589
422,389
318,611
373,666
289,896
318,458
378,463
519,6498
182,1195
433,519
191,665
180,695
141,768
433,422
219,616
157,735
503,802
368,756
252,474
301,390
241,1176
247,949
455,465
369,417
263,606
287,407
284,535
177,996
230,431
247,805
261,3872
305,366
412,583
656,1417
354,927
428,2154
367,842
408,1139
385,670
997,4591
215,586
321,394
262,513
85,858
254,654
481,1265
350,424
395,684
274,707
603,1577
296,963
197,524
291,544
474,1213
253,4359
311,328
193,491
191,457
268,637
233,733
308,800
330,743
561,528
127,456
372,1160
299,441
391,458
343,374
265,724
318,664
290,451
138,1632
133,2144
277,648
356,323
453,626
327,366
341,349
266,908
414,2847
272,485
202,1038
251,571
230,399
190,936
314,429
357,445
304,379
248,712
409,478
690,538
345,463
394,369
237,966
327,506
191,476
289,393
396,191
315,1119
407,657
329,895
372,1117
313,688
293,802
193,629
355,468
383,588
307,845
356,247
203,573
586,1298
346,404
217,714
457,500
395,448
368,450
265,562
396,480
332,749
315,724
307,516
358,356
351,640
193,789
441,383
441,443
293,1458
199,1055
425,1263
229,907
404,1247
254,688
297,401
504,529
369,325
158,490
324,446
342,404
329,361
139,952
273,561
370,415
289,706
377,245
354,620
299,313
388,700
134,840
392,1766
304,522
272,880
287,355
209,724
254,809
321,567
207,825
233,349
532,436
334,1244
452,555
129,603
92,706
300,561
272,363
316,779
184,635
476,428
105,1580
136,680
454,499
260,584
263,707
368,856
422,1052
288,522
442,533
268,559
239,1017
253,500
153,996
380,458
218,540
227,614
372,438
351,745
297,582
298,757
352,666
340,679
316,411
162,750
474,447
417,939
213,913
264,1214
342,549
264,2540
449,705
192,737
261,564
307,700
330,932
453,489
195,790
347,761
311,519
330,711
451,529
139,1594
196,1043
204,700
382,676
127,488
402,547
506,751
360,786
529,759
461,382
189,507
254,539
318,1379
361,270
318,1063
443,454
310,440
464,609
316,869
335,1059
128,660
344,484
202,746
300,618
221,837
139,704
191,693
290,891
347,468
339,692
104,752
258,642
262,332
257,655
246,501
193,5010
359,511
328,671
268,428
316,574
304,441
191,643
240,715
426,462
433,375
304,371
256,411
253,331
274,1544
221,1376
262,354
563,629
202,1460
312,490
360,739
474,347
207,412
382,504
438,426
309,1251
335,1111
436,519
311,679
135,536
413,760
368,509
308,824
334,320
380,638
433,422
296,357
431,448
301,724
370,369
318,1287
360,1599
416,615
257,484
310,284
357,1183
194,3690
318,414
336,1249
564,626
124,527
387,824
268,651
350,492
259,738
175,2467
393,581
369,358
278,688
360,902
414,611
405,958
338,506
416,499
338,347
262,930
233,883
309,473
728,398
396,543
380,512
297,353
414,6171
162,1219
430,444
230,840
387,663
459,371
255,463
320,553
399,413
405,892
264,554
150,611
308,612
223,493
375,653
177,632
497,338
266,636
486,483
315,558
416,302
225,2341
328,1887
341,693
373,465
209,4148
504,854
396,468
370,552
373,580
385,400
127,453
444,675
195,651
360,605
209,1247
382,576
232,329
442,362
290,454
388,1534
420,540
490,643
259,729
343,473
254,503
307,509
541,1212
408,498
319,1069
314,954
366,308
231,545
327,475
314,648
388,689
613,757
221,755
191,514
298,1084
380,577
152,806
282,360
260,670
