358,6443
152,3769
265,1844
301,2647
413,2217
264,1615
517,814
348,2026
469,4608
262,1391
180,3768
360,1893
413,1561
250,2074
334,3429
368,1628
459,1035
340,1304
333,606
225,1326
278,709
336,472
395,726
341,2358
204,1224
295,603
373,3540
310,720
414,1489
422,1087
377,933
220,995
260,1189
482,1919
199,1610
236,1673
454,1438
140,1757
529,850
382,4567
224,2016
218,1137
232,2201
442,841
206,2014
154,2706
180,815
495,547
292,1926
351,2744
193,2511
392,1634
311,845
378,597
190,1484
314,1911
461,2470
556,7925
256,2385
327,1175
316,965
137,1704
257,1080
315,1854
458,1270
296,813
197,1642
244,2054
335,1898
431,1203
545,1299
193,1647
390,2004
390,2164
302,1149
329,2231
396,1145
494,602
333,1557
469,896
420,2485
193,1372
151,2095
416,567
464,557
217,4397
435,947
213,1153
296,930
306,985
439,734
209,2142
288,869
188,3586
454,3552
312,1950
498,1140
392,1629
232,3034
97,2755
266,3241
347,1706
631,1826
332,869
319,2756
343,775
253,2044
322,1311
311,735
375,1191
200,2150
601,4504
439,1388
297,760
478,1350
503,1745
263,2496
398,2077
373,1020
254,1878
415,2282
229,2075
223,3843
383,1400
361,880
189,1645
210,2569
255,6168
338,1988
420,1454
233,8122
339,1879
244,3669
432,2768
340,751
451,726
317,464
265,2838
317,1474
321,1448
154,1280
501,1442
417,1717
218,2123
355,392
335,857
237,1260
71,1131
371,503
292,982
336,4107
701,2421
335,2440
503,2285
255,1486
282,1337
365,939
209,1088
260,831
418,943
559,2696
421,1318
394,667
315,1409
212,1684
339,1484
285,447
355,407
369,649
454,643
249,1349
255,1416
262,766
354,4636
177,2354
301,727
247,736
426,1475
327,1299
216,6783
334,740
257,1250
527,1295
371,1047
333,425
126,985
259,1693
321,2734
313,2890
269,873
365,796
518,760
238,3376
632,780
200,1871
246,1094
449,1336
418,645
192,1720
129,923
255,1664
384,1327
182,1499
495,1265
307,2024
330,1014
338,683
318,1664
289,1943
251,1824
203,550
386,1394
316,1906
323,1680
298,657
424,558
271,1105
639,954
563,4497
370,748
383,1632
312,2294
395,1233
439,941
284,3185
380,4191
325,1431
263,994
429,1378
499,616
297,1147
320,637
259,1503
536,2083
422,671
318,1316
373,1346
289,2764
318,951
378,674
519,5916
182,2988
433,930
191,1870
180,2405
141,1876
433,719
219,1025
157,1916
503,2304
368,1418
252,824
301,843
241,3202
