256,1248
173,5424
64,3751
122,829
100,4177
251,3970
347,2693
78,4299
145,3460
991,4523
230,3377
246,1967
116,1753
415,4515
275,2067
397,3392
245,3832
149,4230
158,1489
184,3840
432,4871
245,3755
495,2992
411,3602
177,2244
177,3466
170,2608
123,3200
289,1986
400,1672
412,1980
494,4183
262,3973
245,5089
35,3010
428,2201
515,3444
176,2207
212,4425
256,2927
162,2892
78,2749
575,4116
178,1330
173,2993
335,2741
558,2845
245,4171
120,2575
108,2662
190,1898
274,2239
310,1658
388,3681
172,3102
298,2865
148,4286
156,2121
315,4258
338,1708
264,4066
294,3814
298,3342
348,1842
301,3769
745,3688
114,3945
423,2652
243,4763
187,4164
437,3611
250,3260
137,2701
273,4248
252,2893
228,4261
341,3281
659,4359
325,4555
498,2095
347,2124
999,1480
218,3803
298,2091
189,2565
191,1779
67,2326
189,3548
299,3933
309,2491
166,2419
171,2996
893,1716
304,3032
2248,3271
130,2217
940,2635
121,3421
189,2372
245,3162
349,4363
314,4554
458,3981
225,5015
190,3748
287,921
985,2669
116,2925
627,5361
363,1725
172,3241
198,2376
262,3199
792,1369
256,3966
258,3393
187,2410
114,2572
347,1483
137,1818
186,2596
728,1701
305,3501
249,3439
206,2846
299,3381
248,5538
177,4169
48,3018
147,3975
164,3524
233,4508
218,2730
142,3901
316,3649
202,2178
319,3597
245,4202
320,3970
214,3930
205,1322
88,3435
165,2394
277,3588
53,1495
360,2802
187,2789
172,3946
229,3348
133,3146
316,3670
508,1494
123,3694
588,1876
405,1508
79,1902
162,1997
186,4175
187,3975
357,3345
48,4528
309,3431
228,3715
346,2676
350,2061
160,3742
303,3936
243,2413
191,4743
114,2989
437,2322
328,2220
293,3770
272,2992
244,2923
167,2677
308,5216
207,4181
84,4113
195,3306
185,2878
437,1015
942,1805
274,1589
1433,4171
1485,2238
120,4551
317,3009
1303,1552
158,2193
502,3235
70,3495
189,4124
205,3499
885,1099
269,2631
573,2262
330,2952
274,3559
187,3618
401,1969
346,4752
1735,4508
169,3599
1066,1916
341,2289
235,3545
254,2490
368,4833
211,4120
397,3760
298,3470
246,5127
212,2794
350,1614
239,2557
379,4726
169,3079
619,2058
139,1342
324,2714
171,4258
371,2285
142,2071
63,5284
262,2197
985,3148
96,4936
64,2750
256,2694
162,2696
194,2540
1621,3135
190,3776
204,1536
188,3087
289,2494
1211,3958
238,4048
188,2782
145,2653
162,2145
223,3338
189,4269
69,3050
112,1768
88,3720
292,1778
531,3291
330,4298
199,3754
169,3801
289,3414
310,2944
158,2567
525,1648
275,4784
189,3642
145,2919
126,3390
172,3014
289,3487
319,1762
218,2455
290,1372
221,1748
241,2827
1461,3034
175,3709
138,2043
87,2635
368,3858
251,3981
345,4571
342,2910
253,4657
110,3022
746,1866
129,1020
227,3712
210,2246
230,3379
279,1532
233,3152
477,3836
163,2500
309,959
262,3777
487,2975
279,4228
251,1795
267,2851
125,1757
290,4819
64,2712
188,2204
71,891
